Date,Time,Blane_before_hpgr
6/17/2020,13:05:00,1746
6/17/2020,15:05:00,1731
6/17/2020,17:05:00,1746
6/17/2020,19:15:00,1761
6/17/2020,21:05:00,1776
6/17/2020,23:05:00,1776
6/18/2020,1:05:00,1731
6/18/2020,3:05:00,1805
6/18/2020,5:05:00,1716
6/18/2020,9:05:00,1761
6/18/2020,11:05:00,1761
6/18/2020,13:05:00,1761
6/18/2020,19:05:00,1746
6/18/2020,21:05:00,1776
6/19/2020,1:05:00,1731
6/19/2020,3:05:00,1685
6/19/2020,5:05:00,1731
6/19/2020,7:05:00,1716
6/19/2020,9:05:00,1746
6/19/2020,11:05:00,1731
6/19/2020,13:05:00,1685
6/19/2020,15:05:00,1700
6/19/2020,17:05:00,1731
6/19/2020,19:05:00,1716
6/19/2020,21:05:00,1746
6/19/2020,23:05:00,1805
6/20/2020,1:05:00,1653
6/20/2020,3:05:00,1716
6/20/2020,5:05:00,1746
6/20/2020,7:05:00,1731
6/20/2020,9:05:00,1731
6/20/2020,11:05:00,1716
6/20/2020,13:05:00,1685
6/20/2020,15:05:00,1621
6/20/2020,17:05:00,1834
6/20/2020,19:15:00,1746
6/20/2020,21:05:00,1746
6/20/2020,23:05:00,1746
6/21/2020,1:05:00,1746
6/21/2020,3:05:00,1685
6/21/2020,5:05:00,1848
6/21/2020,7:05:00,1761
6/21/2020,9:05:00,1716
6/21/2020,11:05:00,1731
6/21/2020,13:05:00,1761
6/21/2020,15:05:00,1700
6/21/2020,17:05:00,1700
6/21/2020,19:05:00,1746
6/21/2020,21:05:00,1805
6/21/2020,23:05:00,1700
6/22/2020,1:05:00,1746
6/22/2020,3:05:00,1700
6/22/2020,7:05:00,1700
6/22/2020,9:05:00,1746
6/22/2020,11:05:00,1761
6/22/2020,13:05:00,1746
6/22/2020,15:05:00,1700
6/22/2020,17:05:00,1776
6/22/2020,19:05:00,1700
6/22/2020,21:15:00,1731
6/23/2020,3:00:00,1669
6/23/2020,7:05:00,1761
6/24/2020,3:20:00,1653
6/24/2020,5:05:00,1653
6/24/2020,7:05:00,1653
6/24/2020,9:05:00,1669
6/24/2020,13:05:00,1746
6/24/2020,15:05:00,1669
6/24/2020,17:05:00,1669
6/24/2020,19:05:00,1731
6/24/2020,21:05:00,1685
6/24/2020,23:05:00,1834
6/25/2020,1:05:00,1621
6/25/2020,3:05:00,1700
6/25/2020,5:05:00,1637
6/25/2020,7:05:00,1731
6/25/2020,9:05:00,1700
6/25/2020,11:05:00,1685
6/25/2020,13:05:00,1621
6/25/2020,15:05:00,1669
6/25/2020,17:15:00,1716
6/25/2020,19:15:00,1700
6/25/2020,21:05:00,1716
6/25/2020,23:05:00,1716
6/26/2020,1:05:00,1621
6/26/2020,3:05:00,1669
6/26/2020,5:05:00,1669
6/26/2020,9:05:00,1588
6/26/2020,11:05:00,1716
6/26/2020,13:05:00,1588
6/26/2020,15:05:00,1685
6/26/2020,17:05:00,1669
6/26/2020,19:05:00,1653
6/26/2020,21:05:00,1700
6/27/2020,1:05:00,1685
6/27/2020,3:05:00,1653
6/27/2020,5:05:00,1637
6/27/2020,7:05:00,1716
6/27/2020,9:05:00,1700
6/27/2020,11:05:00,1700
6/27/2020,15:05:00,1731
6/27/2020,17:05:00,1731
6/27/2020,19:05:00,1731
6/27/2020,23:05:00,1716
6/28/2020,1:05:00,1731
6/28/2020,3:05:00,1669
6/28/2020,5:05:00,1731
6/28/2020,7:05:00,1731
6/28/2020,9:05:00,1731
6/28/2020,11:05:00,1685
6/28/2020,13:05:00,1669
6/28/2020,15:05:00,1761
6/28/2020,17:05:00,1716
6/28/2020,19:05:00,1685
6/28/2020,21:05:00,1700
6/28/2020,23:05:00,1685
6/29/2020,1:05:00,1716
6/29/2020,3:05:00,1746
6/29/2020,5:05:00,1776
6/29/2020,7:05:00,1731
6/29/2020,9:05:00,1731
6/29/2020,13:05:00,1761
6/29/2020,19:05:00,1716
6/29/2020,21:05:00,1716
6/29/2020,23:05:00,1700
6/30/2020,1:05:00,1653
6/30/2020,3:05:00,1669
6/30/2020,5:05:00,1716
6/30/2020,7:15:00,1776
6/30/2020,9:05:00,1746
6/30/2020,11:05:00,1716
6/30/2020,13:05:00,1731
6/30/2020,15:05:00,1746
6/30/2020,17:05:00,1746
6/30/2020,19:05:00,1700
6/30/2020,21:05:00,1685
6/30/2020,23:05:00,1731
7/1/2020,1:05:00,1716
7/1/2020,3:05:00,1700
7/1/2020,5:05:00,1637
7/1/2020,7:05:00,1700
7/1/2020,9:05:00,1761
7/1/2020,11:05:00,1731
7/1/2020,13:05:00,1746
7/2/2020,9:05:00,1746
7/2/2020,11:05:00,1731
7/2/2020,13:15:00,1791
7/2/2020,15:05:00,1731
7/2/2020,17:05:00,1746
7/2/2020,19:05:00,1761
7/2/2020,21:05:00,1761
7/2/2020,23:05:00,1776
7/3/2020,1:10:00,1731
7/3/2020,3:05:00,1761
7/3/2020,5:05:00,1716
7/3/2020,9:05:00,1776
7/3/2020,11:05:00,1746
7/3/2020,13:05:00,1669
7/3/2020,15:05:00,1731
7/3/2020,17:05:00,1746
7/3/2020,19:05:00,1700
7/3/2020,21:05:00,1791
7/3/2020,23:05:00,1731
7/4/2020,3:05:00,1776
7/4/2020,5:15:00,1700
7/4/2020,7:05:00,1746
7/4/2020,9:05:00,1572
7/4/2020,11:05:00,1776
7/4/2020,13:05:00,1761
7/4/2020,15:05:00,1761
7/4/2020,17:05:00,1731
7/4/2020,19:05:00,1746
7/4/2020,21:05:00,1776
7/4/2020,23:05:00,1791
7/5/2020,1:05:00,1761
7/5/2020,3:05:00,1776
7/5/2020,5:05:00,1805
7/5/2020,7:05:00,1776
7/5/2020,9:05:00,1761
7/5/2020,11:05:00,1776
7/5/2020,13:05:00,1731
7/5/2020,15:05:00,1761
7/5/2020,17:05:00,1731
7/5/2020,19:05:00,1746
7/5/2020,21:05:00,1685
7/5/2020,23:05:00,1791
7/6/2020,1:05:00,1761
7/6/2020,3:05:00,1761
7/6/2020,5:05:00,1805
7/6/2020,13:15:00,1776
7/6/2020,15:05:00,1731
7/6/2020,17:05:00,1761
7/6/2020,21:05:00,1731
7/7/2020,1:05:00,1700
7/7/2020,3:05:00,1820
7/7/2020,5:05:00,1820
7/7/2020,7:05:00,1805
7/7/2020,9:05:00,1731
7/7/2020,11:05:00,1731
7/7/2020,13:05:00,1791
7/7/2020,15:05:00,1700
7/7/2020,17:05:00,1685
7/7/2020,19:05:00,1791
7/7/2020,21:05:00,1761
7/7/2020,23:05:00,1776
7/8/2020,1:05:00,1669
7/8/2020,3:05:00,1716
7/8/2020,5:05:00,1761
7/8/2020,7:05:00,1746
7/8/2020,9:05:00,1877
7/8/2020,23:05:00,1716
7/9/2020,1:05:00,1716
7/9/2020,3:05:00,1731
7/9/2020,5:05:00,1621
7/9/2020,7:05:00,1685
7/9/2020,9:05:00,1538
7/9/2020,11:05:00,1918
7/9/2020,13:05:00,1776
7/9/2020,15:05:00,1716
7/9/2020,17:05:00,1746
7/9/2020,19:15:00,1776
7/9/2020,21:05:00,1820
7/9/2020,23:05:00,1791
7/10/2020,1:05:00,1746
7/10/2020,3:05:00,1761
7/10/2020,5:05:00,1588
7/10/2020,7:05:00,1761
7/10/2020,9:05:00,1716
7/10/2020,11:05:00,1716
7/10/2020,13:05:00,1776
7/10/2020,15:05:00,1791
7/10/2020,17:05:00,1834
7/10/2020,19:05:00,1776
7/10/2020,21:05:00,1761
7/10/2020,23:05:00,1820
7/11/2020,1:05:00,1776
7/11/2020,3:05:00,1805
7/11/2020,5:05:00,1776
7/11/2020,7:05:00,1805
7/11/2020,9:05:00,1805
7/11/2020,13:05:00,1588
7/11/2020,17:05:00,1776
7/11/2020,19:05:00,1746
7/11/2020,21:05:00,1805
7/12/2020,15:05:00,1731
7/12/2020,19:05:00,1805
7/12/2020,21:05:00,1805
7/12/2020,23:05:00,1731
7/13/2020,1:05:00,1776
7/13/2020,3:05:00,1776
7/13/2020,5:05:00,1848
7/13/2020,7:05:00,1776
7/13/2020,11:05:00,1731
7/13/2020,13:05:00,1685
7/13/2020,15:05:00,1746
7/13/2020,17:05:00,1572
7/13/2020,19:05:00,1776
7/13/2020,21:05:00,1637
7/13/2020,23:05:00,1746
7/14/2020,1:05:00,1700
7/14/2020,3:05:00,1834
7/14/2020,5:05:00,1805
7/14/2020,7:05:00,1776
7/14/2020,9:05:00,1932
7/14/2020,11:05:00,1820
7/14/2020,13:05:00,1761
7/14/2020,15:05:00,1700
7/14/2020,17:05:00,1731
7/14/2020,21:15:00,1669
7/14/2020,23:05:00,1700
7/15/2020,1:05:00,1716
7/15/2020,3:05:00,1746
7/15/2020,5:05:00,1791
7/15/2020,7:05:00,1791
7/15/2020,9:05:00,1716
7/15/2020,11:05:00,1776
7/15/2020,13:05:00,1746
7/15/2020,15:05:00,1731
7/15/2020,17:05:00,1731
7/15/2020,19:05:00,1731
7/15/2020,21:05:00,1731
7/15/2020,23:05:00,1776
7/16/2020,1:05:00,1669
7/16/2020,3:05:00,1685
7/16/2020,5:05:00,1761
7/16/2020,7:05:00,1700
7/16/2020,9:05:00,1700
7/16/2020,11:05:00,1805
7/16/2020,13:05:00,1761
7/16/2020,15:05:00,1746
7/16/2020,17:05:00,1716
7/16/2020,19:05:00,1700
7/16/2020,21:05:00,1669
7/16/2020,23:05:00,1716
7/17/2020,1:05:00,1653
7/17/2020,3:05:00,1716
7/17/2020,5:05:00,1538
7/17/2020,7:05:00,1669
7/17/2020,9:05:00,1746
7/17/2020,11:05:00,1820
7/17/2020,13:05:00,1669
7/17/2020,15:05:00,1588
7/17/2020,17:05:00,1637
7/17/2020,19:05:00,1621
7/17/2020,21:05:00,1685
7/17/2020,23:15:00,1700
7/18/2020,1:05:00,1761
7/18/2020,3:05:00,1761
7/18/2020,5:05:00,1588
7/18/2020,7:05:00,1637
7/18/2020,9:05:00,1746
7/18/2020,11:05:00,1669
7/18/2020,13:05:00,1731
7/18/2020,15:15:00,1716
7/18/2020,17:05:00,1848
7/18/2020,19:05:00,1834
7/18/2020,21:05:00,1716
7/19/2020,1:15:00,1776
7/19/2020,3:05:00,1731
7/19/2020,5:05:00,1669
7/19/2020,9:05:00,1669
7/19/2020,11:05:00,1731
7/19/2020,13:05:00,1685
7/19/2020,15:05:00,1746
7/19/2020,17:05:00,1776
7/19/2020,19:05:00,1761
7/19/2020,21:05:00,1834
7/19/2020,23:05:00,1791
7/20/2020,1:05:00,1716
7/20/2020,3:15:00,1820
7/20/2020,5:05:00,1746
7/20/2020,9:05:00,1685
7/20/2020,11:05:00,1716
7/20/2020,13:05:00,1538
7/20/2020,15:05:00,1761
7/20/2020,17:05:00,1731
7/20/2020,19:15:00,1700
7/20/2020,21:05:00,1685
7/20/2020,23:05:00,1761
7/21/2020,1:05:00,1746
7/21/2020,3:05:00,1685
7/21/2020,5:05:00,1776
7/21/2020,7:15:00,1791
7/21/2020,11:05:00,1716
7/21/2020,13:05:00,1716
7/21/2020,15:05:00,1700
7/21/2020,17:05:00,1731
7/21/2020,19:05:00,1746
7/21/2020,21:05:00,1731
7/21/2020,23:05:00,1731
7/22/2020,1:05:00,1761
7/22/2020,3:05:00,1669
7/22/2020,5:05:00,1716
7/22/2020,7:05:00,1669
7/22/2020,9:05:00,1805
7/22/2020,11:05:00,1776
7/22/2020,13:05:00,1776
7/22/2020,15:05:00,1621
7/22/2020,17:05:00,1700
7/22/2020,19:05:00,1669
7/22/2020,21:05:00,1700
7/22/2020,23:15:00,1716
7/23/2020,1:05:00,1605
7/23/2020,3:05:00,1605
7/23/2020,5:05:00,1716
7/23/2020,7:05:00,1653
7/23/2020,9:05:00,1685
7/23/2020,11:05:00,1746
7/23/2020,13:05:00,1700
7/23/2020,15:05:00,1716
7/23/2020,17:05:00,1761
7/23/2020,19:05:00,1669
7/23/2020,21:05:00,1653
7/23/2020,23:05:00,1669
7/24/2020,1:05:00,1653
7/24/2020,3:05:00,1621
7/24/2020,5:05:00,1700
7/24/2020,7:05:00,1716
7/24/2020,15:05:00,1572
7/24/2020,17:05:00,1685
7/24/2020,19:05:00,1700
7/24/2020,21:05:00,1605
7/24/2020,23:05:00,1669
7/25/2020,1:05:00,1669
7/25/2020,3:05:00,1700
7/25/2020,5:05:00,1637
7/25/2020,7:10:00,1653
7/25/2020,9:05:00,1669
7/25/2020,11:05:00,1685
7/25/2020,13:05:00,1653
7/25/2020,15:05:00,1653
7/25/2020,17:05:00,1621
7/25/2020,19:05:00,1791
7/25/2020,21:05:00,1637
7/25/2020,23:05:00,1669
7/26/2020,1:05:00,1669
7/26/2020,3:05:00,1716
7/26/2020,5:05:00,1637
7/26/2020,7:05:00,1621
7/26/2020,9:05:00,1605
7/26/2020,11:05:00,1731
7/26/2020,15:10:00,1669
7/26/2020,17:15:00,1637
7/26/2020,19:05:00,1669
7/26/2020,21:05:00,1621
7/26/2020,23:05:00,1637
7/27/2020,1:05:00,1669
7/27/2020,5:05:00,1538
7/27/2020,9:00:00,1731
7/27/2020,11:05:00,1637
7/27/2020,13:30:00,1863
7/27/2020,17:05:00,1700
7/27/2020,19:05:00,1669
7/27/2020,21:05:00,1685
7/27/2020,23:05:00,1791
7/28/2020,1:05:00,1572
7/28/2020,3:05:00,1761
7/28/2020,5:05:00,1637
7/28/2020,7:05:00,1669
7/28/2020,9:05:00,1716
7/28/2020,11:05:00,1669
7/28/2020,17:05:00,1669
7/28/2020,19:05:00,1555
7/28/2020,21:05:00,1731
7/28/2020,23:05:00,1588
7/29/2020,1:05:00,1621
7/29/2020,7:05:00,1761
7/29/2020,9:05:00,1746
7/29/2020,13:05:00,1669
7/29/2020,15:05:00,1669
7/29/2020,17:05:00,1653
7/29/2020,19:05:00,1669
7/29/2020,21:05:00,1700
7/29/2020,23:05:00,1637
7/30/2020,1:05:00,1637
7/30/2020,3:05:00,1486
7/30/2020,5:05:00,1700
7/30/2020,7:05:00,1731
7/30/2020,9:05:00,1761
7/30/2020,11:10:00,1716
7/30/2020,13:05:00,1572
7/30/2020,15:05:00,1621
7/30/2020,17:05:00,1685
7/30/2020,19:05:00,1621
7/30/2020,21:05:00,1700
7/30/2020,23:05:00,1486
7/31/2020,1:05:00,1716
7/31/2020,3:05:00,1637
7/31/2020,5:05:00,1716
7/31/2020,7:05:00,1653
7/31/2020,9:05:00,1791
7/31/2020,11:05:00,1746
7/31/2020,13:05:00,1653
7/31/2020,15:05:00,1669
7/31/2020,17:05:00,1700
7/31/2020,19:05:00,1716
7/31/2020,21:05:00,1700
7/31/2020,23:05:00,1653
8/1/2020,1:05:00,1669
8/1/2020,3:05:00,1653
8/1/2020,5:05:00,1700
8/1/2020,7:05:00,1700
8/1/2020,9:05:00,1669
8/1/2020,11:05:00,1716
8/1/2020,13:05:00,1653
8/1/2020,15:05:00,1700
8/1/2020,17:05:00,1731
8/1/2020,19:05:00,1685
8/1/2020,21:05:00,1605
8/1/2020,23:05:00,1621
8/2/2020,1:05:00,1621
8/2/2020,3:05:00,1746
8/2/2020,5:05:00,1731
8/2/2020,7:05:00,1653
8/2/2020,9:05:00,1637
8/2/2020,11:05:00,1653
8/2/2020,13:05:00,1746
8/2/2020,15:10:00,1761
8/2/2020,17:05:00,1685
8/2/2020,19:15:00,1746
8/3/2020,1:05:00,1669
8/3/2020,3:05:00,1731
8/3/2020,23:05:00,1776
8/4/2020,7:05:00,1731
8/4/2020,13:05:00,1731
8/4/2020,15:05:00,1653
8/4/2020,17:05:00,1731
8/4/2020,19:05:00,1746
8/4/2020,21:05:00,1746
8/4/2020,23:05:00,1805
8/5/2020,1:05:00,1731
8/5/2020,3:05:00,1746
8/5/2020,5:05:00,1700
8/5/2020,7:05:00,1685
8/5/2020,9:05:00,1761
8/5/2020,15:05:00,1716
8/6/2020,1:05:00,1700
8/6/2020,3:05:00,1731
8/6/2020,5:05:00,1700
8/6/2020,7:05:00,1669
8/6/2020,9:05:00,1669
8/6/2020,11:15:00,1716
8/6/2020,13:05:00,1685
8/6/2020,15:05:00,1685
8/6/2020,17:05:00,1700
8/6/2020,19:05:00,1700
8/6/2020,21:05:00,1685
8/6/2020,23:05:00,1653
8/7/2020,1:05:00,1653
8/7/2020,3:05:00,1588
8/7/2020,5:05:00,1653
8/7/2020,7:05:00,1700
8/7/2020,9:05:00,1700
8/7/2020,11:05:00,1731
8/7/2020,13:05:00,1669
8/7/2020,17:05:00,1669
8/7/2020,19:05:00,1669
8/7/2020,21:05:00,1700
8/7/2020,23:05:00,1555
8/8/2020,1:05:00,1716
8/8/2020,3:05:00,1685
8/8/2020,5:05:00,1746
8/8/2020,7:05:00,1685
8/8/2020,9:05:00,1716
8/8/2020,11:05:00,1746
8/8/2020,13:05:00,1716
8/8/2020,15:05:00,1805
8/8/2020,17:05:00,1716
8/8/2020,19:05:00,1731
8/8/2020,21:05:00,1700
8/8/2020,23:05:00,1700
8/9/2020,3:05:00,1746
8/9/2020,5:05:00,1746
8/9/2020,7:05:00,1805
8/9/2020,11:05:00,1746
8/9/2020,13:05:00,1731
8/9/2020,15:05:00,1834
8/9/2020,17:05:00,1761
8/9/2020,19:05:00,1731
8/9/2020,21:05:00,1605
8/9/2020,23:05:00,1700
8/10/2020,1:05:00,1716
8/10/2020,3:05:00,1731
8/10/2020,5:05:00,1700
8/10/2020,7:05:00,1588
8/10/2020,9:05:00,1685
8/10/2020,11:05:00,1716
8/10/2020,13:05:00,1834
8/10/2020,15:05:00,1700
8/10/2020,17:05:00,1637
8/10/2020,19:05:00,1761
8/10/2020,21:05:00,1621
8/10/2020,23:05:00,1685
8/11/2020,1:05:00,1716
8/11/2020,3:05:00,1731
8/11/2020,5:10:00,1637
8/11/2020,7:05:00,1653
8/11/2020,9:05:00,1746
8/11/2020,11:05:00,1637
8/11/2020,13:05:00,1621
8/11/2020,15:05:00,1637
8/11/2020,17:05:00,1637
8/11/2020,19:05:00,1700
8/11/2020,23:05:00,1637
8/12/2020,1:05:00,1605
8/12/2020,5:05:00,1555
8/12/2020,7:05:00,1621
8/12/2020,9:05:00,1621
8/12/2020,11:05:00,1621
8/12/2020,13:05:00,1621
8/12/2020,15:05:00,1538
8/12/2020,17:05:00,1588
8/12/2020,21:05:00,1653
8/12/2020,23:05:00,1731
8/13/2020,1:05:00,1621
8/13/2020,3:05:00,1653
8/13/2020,5:05:00,1621
8/13/2020,7:05:00,1637
8/13/2020,9:05:00,1605
8/13/2020,11:05:00,1653
8/13/2020,15:05:00,1669
8/13/2020,17:05:00,1621
8/13/2020,19:05:00,1450
8/13/2020,21:05:00,1621
8/13/2020,23:05:00,1637
8/14/2020,1:05:00,1621
8/14/2020,3:05:00,1685
8/14/2020,5:05:00,1605
8/14/2020,7:15:00,1653
8/14/2020,9:00:00,1669
8/14/2020,11:05:00,1685
8/14/2020,13:05:00,1605
8/14/2020,15:05:00,1669
8/14/2020,19:05:00,1621
8/14/2020,21:05:00,1588
8/14/2020,23:05:00,1637
8/15/2020,1:05:00,1716
8/15/2020,3:10:00,1450
8/15/2020,5:05:00,1653
8/15/2020,7:05:00,1621
8/15/2020,9:05:00,1669
8/15/2020,11:05:00,1685
8/15/2020,13:05:00,1468
8/15/2020,15:20:00,1572
8/15/2020,17:05:00,1621
8/15/2020,21:05:00,1621
8/15/2020,23:05:00,1521
8/16/2020,1:20:00,1555
8/16/2020,3:05:00,1588
8/16/2020,5:05:00,1637
8/16/2020,7:05:00,1669
8/16/2020,9:05:00,1555
8/16/2020,11:05:00,1605
8/16/2020,13:05:00,1588
8/16/2020,15:05:00,1588
8/16/2020,17:05:00,1637
8/16/2020,19:05:00,1637
8/16/2020,21:05:00,1572
8/17/2020,1:05:00,1572
8/17/2020,3:05:00,1621
8/17/2020,5:05:00,1669
8/17/2020,7:05:00,1637
8/17/2020,9:05:00,1605
8/17/2020,13:05:00,1605
8/17/2020,15:05:00,1669
8/17/2020,17:05:00,1621
8/17/2020,19:05:00,1588
8/17/2020,21:05:00,1555
8/17/2020,23:05:00,1588
8/18/2020,1:05:00,1588
8/18/2020,3:05:00,1555
8/18/2020,5:05:00,1588
8/18/2020,9:05:00,1588
8/18/2020,13:05:00,1653
8/18/2020,17:05:00,1605
8/18/2020,19:05:00,1605
8/18/2020,21:05:00,1621
8/18/2020,23:05:00,1653
8/19/2020,1:05:00,1653
8/19/2020,5:05:00,1637
8/19/2020,7:05:00,1669
8/19/2020,9:05:00,1776
8/19/2020,13:05:00,1716
8/19/2020,15:05:00,1637
8/19/2020,17:05:00,1605
8/19/2020,19:05:00,1653
8/19/2020,21:05:00,1637
8/19/2020,23:05:00,1716
8/20/2020,1:05:00,1685
8/20/2020,3:05:00,1700
8/20/2020,5:05:00,1685
8/20/2020,7:05:00,1669
8/20/2020,9:05:00,1716
8/20/2020,11:05:00,1621
8/20/2020,13:05:00,1653
8/20/2020,15:05:00,1555
8/20/2020,17:05:00,1621
8/20/2020,19:15:00,1653
8/20/2020,21:05:00,1700
8/21/2020,1:05:00,1700
8/21/2020,3:05:00,1700
8/21/2020,5:05:00,1503
8/21/2020,9:05:00,1653
8/21/2020,11:05:00,1621
8/21/2020,13:05:00,1685
8/21/2020,15:05:00,1621
8/21/2020,17:05:00,1653
8/21/2020,19:05:00,1538
8/21/2020,21:05:00,1700
8/21/2020,23:05:00,1621
8/22/2020,1:05:00,1653
8/22/2020,3:05:00,1605
8/22/2020,5:05:00,1685
8/22/2020,7:15:00,1637
8/22/2020,9:05:00,1637
8/22/2020,11:05:00,1700
8/22/2020,13:05:00,1669
8/22/2020,15:05:00,1555
8/22/2020,17:05:00,1731
8/22/2020,21:05:00,1700
8/22/2020,23:05:00,1538
8/23/2020,5:05:00,1746
8/23/2020,7:05:00,1805
8/23/2020,15:05:00,1538
8/23/2020,17:05:00,1716
8/23/2020,19:15:00,1605
8/23/2020,21:05:00,1761
8/23/2020,23:05:00,1700
8/24/2020,1:05:00,1716
8/24/2020,5:05:00,1761
8/24/2020,7:05:00,1700
8/24/2020,9:15:00,1746
8/24/2020,11:05:00,1746
8/24/2020,13:05:00,1776
8/24/2020,15:05:00,1776
8/24/2020,17:05:00,1731
8/24/2020,19:05:00,1621
8/24/2020,21:05:00,1685
8/24/2020,23:05:00,1521
8/25/2020,1:05:00,1669
8/25/2020,3:05:00,1746
8/25/2020,5:05:00,1791
8/25/2020,7:05:00,1791
8/25/2020,9:05:00,1731
8/25/2020,11:05:00,1746
8/25/2020,13:05:00,1776
8/25/2020,17:05:00,1621
8/25/2020,19:05:00,1731
8/25/2020,21:05:00,1716
8/25/2020,23:05:00,1468
8/26/2020,1:05:00,1746
8/26/2020,3:05:00,1731
8/26/2020,5:05:00,1761
8/26/2020,7:05:00,1746
8/26/2020,9:05:00,1700
8/26/2020,11:05:00,1716
8/26/2020,13:05:00,1746
8/26/2020,15:05:00,1761
8/26/2020,17:05:00,1820
8/26/2020,19:05:00,1716
8/26/2020,21:05:00,1761
8/26/2020,23:05:00,1572
8/27/2020,1:05:00,1746
8/27/2020,3:05:00,1731
8/27/2020,5:05:00,1776
8/27/2020,7:05:00,1685
8/27/2020,9:05:00,1621
8/27/2020,11:05:00,1700
8/27/2020,13:05:00,1731
8/27/2020,15:05:00,1776
8/27/2020,17:05:00,1746
8/27/2020,19:05:00,1776
8/27/2020,21:05:00,1700
8/27/2020,23:05:00,1731
8/28/2020,1:05:00,1538
8/28/2020,3:05:00,1746
8/28/2020,7:05:00,1605
8/28/2020,9:05:00,1716
8/28/2020,11:05:00,1588
8/28/2020,13:05:00,1637
8/28/2020,15:05:00,1653
8/28/2020,17:05:00,1669
8/28/2020,19:05:00,1413
8/28/2020,21:05:00,1700
8/28/2020,23:05:00,1669
8/29/2020,1:05:00,1731
8/29/2020,3:05:00,1685
8/29/2020,5:05:00,1605
8/29/2020,7:05:00,1621
8/29/2020,9:05:00,1669
8/29/2020,11:05:00,1521
8/29/2020,13:05:00,1685
8/29/2020,15:05:00,1521
8/29/2020,17:05:00,1731
8/29/2020,19:05:00,1669
8/29/2020,21:05:00,1731
8/29/2020,23:05:00,1791
8/30/2020,1:05:00,1669
8/30/2020,3:05:00,1685
8/30/2020,5:05:00,1685
8/30/2020,7:05:00,1685
8/30/2020,9:05:00,1685
8/30/2020,13:05:00,1621
8/30/2020,15:05:00,1653
8/30/2020,17:05:00,1731
8/30/2020,19:05:00,1685
8/30/2020,21:05:00,1653
8/30/2020,23:05:00,1555
8/31/2020,1:05:00,1700
8/31/2020,3:05:00,1653
8/31/2020,5:05:00,1700
8/31/2020,7:05:00,1848
8/31/2020,13:05:00,1891
8/31/2020,15:05:00,1588
8/31/2020,17:05:00,1820
8/31/2020,19:05:00,1669
8/31/2020,21:05:00,1700
8/31/2020,23:05:00,1700
9/1/2020,1:05:00,1621
9/1/2020,3:05:00,1621
9/1/2020,5:05:00,1761
9/1/2020,7:05:00,1669
9/1/2020,9:05:00,1746
9/1/2020,13:05:00,1731
9/1/2020,15:05:00,1637
9/1/2020,17:05:00,1637
9/1/2020,19:05:00,1685
9/1/2020,21:05:00,1685
9/1/2020,23:05:00,1605
9/2/2020,1:05:00,1653
9/2/2020,3:05:00,1572
9/2/2020,5:05:00,1685
9/2/2020,7:05:00,1776
9/2/2020,9:05:00,1761
9/2/2020,11:05:00,1637
9/2/2020,13:05:00,1653
9/2/2020,15:05:00,1761
9/2/2020,17:05:00,1746
9/2/2020,19:05:00,1776
9/2/2020,21:05:00,1700
9/2/2020,23:05:00,1521
9/3/2020,1:05:00,1621
9/3/2020,3:05:00,1653
9/3/2020,5:05:00,1637
9/3/2020,7:05:00,1669
9/3/2020,9:05:00,1653
9/3/2020,11:05:00,1621
9/3/2020,13:05:00,1653
9/3/2020,15:05:00,1653
9/3/2020,17:05:00,1669
9/3/2020,19:05:00,1685
9/3/2020,21:05:00,1637
9/3/2020,23:05:00,1746
9/4/2020,1:05:00,1791
9/4/2020,3:05:00,1637
9/4/2020,5:05:00,1716
9/4/2020,7:15:00,1555
9/4/2020,9:05:00,1605
9/4/2020,11:05:00,1685
9/4/2020,13:05:00,1700
9/4/2020,15:05:00,1685
9/4/2020,17:05:00,1685
9/4/2020,19:05:00,1700
9/4/2020,21:05:00,1685
9/4/2020,23:05:00,1700
9/5/2020,1:05:00,1637
9/5/2020,3:05:00,1588
9/5/2020,5:05:00,1653
9/5/2020,7:05:00,1538
9/5/2020,9:05:00,1605
9/5/2020,11:05:00,1653
9/5/2020,13:05:00,1776
9/5/2020,15:05:00,1653
9/5/2020,17:05:00,1669
9/5/2020,19:05:00,1555
9/5/2020,21:05:00,1700
9/5/2020,23:05:00,1669
9/6/2020,1:05:00,1700
9/6/2020,3:05:00,1653
9/6/2020,5:05:00,1653
9/6/2020,7:05:00,1685
9/6/2020,9:05:00,1538
9/6/2020,11:05:00,1653
9/6/2020,13:15:00,1731
9/6/2020,15:05:00,1653
9/6/2020,17:05:00,1685
9/6/2020,19:05:00,1669
9/6/2020,21:05:00,1891
9/6/2020,23:05:00,1700
9/7/2020,1:05:00,1653
9/7/2020,3:05:00,1621
9/7/2020,5:05:00,1746
9/7/2020,7:05:00,1700
9/7/2020,9:05:00,1746
9/7/2020,11:05:00,1776
9/7/2020,13:05:00,1848
9/7/2020,15:05:00,1653
9/7/2020,17:05:00,1746
9/7/2020,19:05:00,1746
9/7/2020,21:05:00,1746
9/7/2020,23:05:00,1731
9/8/2020,1:05:00,1685
9/8/2020,3:05:00,1653
9/8/2020,5:05:00,1653
9/8/2020,7:05:00,1834
9/8/2020,9:05:00,1945
9/8/2020,13:05:00,1746
9/8/2020,15:05:00,1716
9/8/2020,19:05:00,1605
9/8/2020,21:05:00,1685
9/8/2020,23:05:00,1731
9/9/2020,1:05:00,1761
9/9/2020,5:05:00,1746
