Date,Time,MC%,Drop
11/19/2021,9:45,8.7,3.75
11/19/2021,9:45,9.1,4.58
11/19/2021,9:45,9.1,4.08
11/19/2021,11:45,8.9,3.5
11/19/2021,15:45,9.2,4.92
11/19/2021,15:45,9.7,4.25
11/19/2021,17:45,8.7,3.67
11/19/2021,17:45,8.7,4.25
11/19/2021,17:45,8.8,4.5
11/24/2021,20:20,9.3,5.08
11/24/2021,23:45,9,7.58
11/24/2021,23:45,9.1,7.42
11/25/2021,17:45,9,4.83
11/25/2021,21:45,9,4.75
11/25/2021,21:45,8.9,4.42
11/25/2021,23:45,8.9,5.58
11/26/2021,3:45,9.3,4.25
11/26/2021,5:45,9.9,7.83
11/26/2021,5:45,9.3,7.42
11/26/2021,9:45,8.9,4.58
11/26/2021,11:45,9.1,5.67
11/26/2021,11:45,9,5.25
11/26/2021,15:45,9,4.5
11/26/2021,15:45,9.1,5.08
11/26/2021,17:45,9,3.33
11/26/2021,19:45,8.6,4
11/26/2021,19:45,8.9,4.67
7/26/2021,23:45,9.5,3.17
7/27/2021,1:45,9.1,2.75
7/27/2021,5:45,9.7,4.58
7/27/2021,5:45,9.3,4.92
7/27/2021,5:45,9,4.83
7/27/2021,7:45,9,3.83
7/27/2021,13:45,8.8,3.08
7/27/2021,13:45,9,3.58
7/27/2021,17:45,8.6,3
7/27/2021,17:45,8.5,3
7/27/2021,17:45,8.6,2.83
7/27/2021,21:45,8.8,3.25
7/27/2021,21:45,9.1,2.92
7/27/2021,23:45,9.1,2.92
7/27/2021,23:45,8.7,3.75
7/28/2021,1:45,9.4,3.58
7/28/2021,3:45,9.8,3.17
7/28/2021,7:45,9.1,4.08
7/28/2021,7:45,8.9,4
7/28/2021,7:45,9,4.08
7/28/2021,9:45,8.9,3
7/28/2021,9:45,8.9,2.83
7/28/2021,11:45,9.3,2.92
7/28/2021,17:45,8.4,3.17
7/28/2021,19:45,9,2.58
7/29/2021,1:45,8.9,3.08
7/29/2021,3:45,9.1,3
7/29/2021,3:45,8.7,3.67
7/29/2021,3:45,8.8,3.92
7/29/2021,9:45,8.5,2.33
7/29/2021,11:45,8.6,2.33
7/29/2021,11:45,8.7,2.5
7/29/2021,13:45,9,2.17
7/29/2021,13:45,9,3
7/29/2021,15:45,8.1,2.08
7/29/2021,15:45,8.7,2.33
7/29/2021,17:45,9.3,2.25
7/29/2021,19:45,8.4,2.42
7/29/2021,19:45,9,2.83
7/29/2021,19:45,9,2.5
7/29/2021,23:45,8.7,2.83
7/29/2021,23:45,8.9,2.67
7/29/2021,23:45,9.2,2.58
1/21/2022,13:45,9.6,5.92
1/21/2022,15:45,9,4.08
1/21/2022,15:45,9.1,4.33
1/21/2022,15:45,9.4,4.42
1/21/2022,19:45,8.7,4.5
1/21/2022,23:45,9.1,3.83
1/22/2022,1:45,9.2,4.17
1/22/2022,1:45,9.1,4
1/22/2022,3:45,8.6,2.17
1/22/2022,3:45,8.6,2.17
1/22/2022,3:45,8.7,2.17
1/22/2022,9:45,8.7,3.42
1/22/2022,9:45,8.5,3.17
1/22/2022,13:45,8.5,4.17
1/22/2022,13:45,8.5,4.33
1/22/2022,13:45,8.4,3.83
1/22/2022,15:45,9.2,3.5
1/22/2022,17:45,9,3.42
1/22/2022,17:45,9.1,3.25
1/22/2022,17:45,8.7,4.67
1/22/2022,19:45,9.4,5.58
1/22/2022,21:45,9,4.08
1/23/2022,1:45,8.8,3.08
1/23/2022,5:45,9.1,3.33
1/23/2022,7:45,9.1,4.42
1/23/2022,11:45,8.9,2.83
1/23/2022,11:45,8.9,2.67
1/23/2022,13:45,9.1,3.5
1/23/2022,13:45,9.2,4.17
1/23/2022,13:45,8.9,3.5
1/23/2022,15:45,8.8,4
1/23/2022,17:45,9,5
1/23/2022,17:45,8.9,3.83
1/23/2022,19:45,9.6,5.25
1/23/2022,21:45,9.6,6.25
1/23/2022,21:45,9.3,5.08
1/23/2022,23:45,9.3,5.33
1/23/2022,23:45,9.1,5.25
1/23/2022,23:45,8.8,5
1/24/2022,3:45,9.2,3.92
1/24/2022,5:45,9.1,3.75
11/26/2021,21:45,8.9,4.67
11/26/2021,23:45,9.1,6.33
11/26/2021,23:45,9.4,6.17
11/27/2021,3:45,8.7,2.42
11/27/2021,5:45,9.1,4.17
11/27/2021,7:45,9.2,5.42
11/27/2021,13:45,9.3,6.33
11/27/2021,15:45,9.2,4.58
11/27/2021,17:45,9.3,5.25
11/27/2021,19:45,9.5,5.5
11/27/2021,19:45,9.2,6.83
11/27/2021,19:45,9.2,5.5
11/27/2021,21:45,9.5,5.25
11/27/2021,21:45,9.2,6.25
11/27/2021,21:45,9.6,6.08
11/27/2021,23:45,9.3,5.25
11/27/2021,23:45,9.4,5
11/27/2021,23:45,9.2,5.08
11/28/2021,1:45,9.4,5.5
11/28/2021,1:45,9,4.58
11/28/2021,3:45,9,3.67
11/28/2021,3:45,9.2,3.67
11/28/2021,3:45,9.1,3.67
11/28/2021,5:45,8.9,4
11/28/2021,5:45,9.3,4.17
11/28/2021,7:45,9.3,4.25
11/28/2021,7:45,9.5,3.92
11/28/2021,7:45,9.4,4.5
11/28/2021,9:45,9.7,6.42
11/28/2021,9:45,,
11/28/2021,13:45,9.3,5.33
11/28/2021,13:45,9.2,5.08
11/28/2021,13:45,9.1,6.75
11/28/2021,15:45,,
11/28/2021,19:45,9.3,4.75
11/28/2021,19:45,9.4,4.83
11/28/2021,21:45,9.4,5.83
11/28/2021,21:45,9.5,5.25
11/28/2021,21:45,,
11/28/2021,21:45,,
11/28/2021,23:45,8.9,4.92
11/28/2021,23:45,9,4.5
11/29/2021,1:45,9.1,4.42
7/30/2021,1:45,8.2,3
7/30/2021,1:45,9.1,3.25
7/30/2021,1:45,8.9,3.17
7/30/2021,3:45,8.5,3.83
7/30/2021,3:45,8.8,3.83
7/30/2021,5:45,9,3.67
7/30/2021,5:45,9.3,3.67
7/30/2021,5:45,8.9,3
7/30/2021,9:45,8.5,3
7/30/2021,11:45,8.8,2.67
7/30/2021,11:45,8.7,2.58
7/30/2021,13:45,8.9,3.25
7/30/2021,13:45,8.9,3.42
7/30/2021,13:45,9,3.17
7/30/2021,17:45,8.6,2.75
7/30/2021,19:45,8.6,1.92
7/30/2021,23:45,9.2,2.92
7/31/2021,1:45,9.5,2.83
7/31/2021,1:45,9.1,2.92
7/31/2021,3:45,9.4,3.08
7/31/2021,3:45,9.1,3.42
7/31/2021,3:45,9.2,2.92
7/31/2021,7:45,8.7,3.08
7/31/2021,7:45,8.7,3.33
7/31/2021,7:45,9.2,3.58
7/31/2021,9:45,9.3,4
7/31/2021,11:45,9.2,3.42
7/31/2021,11:45,8.8,3.67
7/31/2021,11:45,,
7/31/2021,17:45,8.8,3.58
7/31/2021,17:45,8.6,3.42
7/31/2021,17:45,8.5,3.33
7/31/2021,19:45,8.5,2.25
7/31/2021,23:45,8.3,2.08
7/31/2021,23:45,8.1,2.67
7/31/2021,23:45,8.5,2.58
8/1/2021,3:45,8.9,3.5
8/1/2021,3:45,8.9,4.17
8/1/2021,3:45,8.8,4.42
8/1/2021,5:45,8.8,3.92
8/1/2021,5:45,9,3.67
8/1/2021,7:45,9.1,2.75
8/1/2021,9:45,8.9,3.25
1/24/2022,5:45,9.1,3.83
1/24/2022,7:45,8.9,3.92
1/24/2022,7:45,8.9,4.08
1/24/2022,9:45,8.7,3.33
1/24/2022,11:45,9.1,5
1/24/2022,11:45,9,4.67
1/24/2022,11:45,9,4.75
1/24/2022,15:45,8.9,4.33
1/24/2022,15:45,9,4.25
1/24/2022,17:45,8.9,4.75
1/24/2022,17:45,8.8,5.08
1/24/2022,17:45,9.1,4.75
1/24/2022,19:45,9.1,5.67
1/24/2022,19:45,9.1,5.42
1/24/2022,19:45,9.1,4.92
1/24/2022,19:45,8.5,5
1/24/2022,21:45,8.5,3.17
1/24/2022,23:45,8.8,3.42
1/25/2022,3:45,9.3,5.58
1/25/2022,3:45,9.3,5.67
1/25/2022,5:45,8.7,4.33
1/25/2022,5:45,9,4.42
1/25/2022,7:45,9.2,4.17
1/25/2022,9:45,8.9,3.17
1/25/2022,9:45,,
1/25/2022,11:45,8.5,3
1/25/2022,13:45,9,3.17
1/25/2022,15:45,8.8,6.5
1/25/2022,15:45,9.3,7
1/25/2022,15:45,9.3,5.58
1/25/2022,17:45,9,5.83
1/25/2022,19:45,9.1,6.5
1/25/2022,19:45,8.9,5.17
1/26/2022,1:45,8.9,5
1/26/2022,3:45,9.1,5.58
1/26/2022,3:45,8.9,4.92
1/26/2022,3:45,9,5.33
1/26/2022,3:45,9,5
1/26/2022,5:45,8.9,5.5
1/26/2022,9:45,8.6,4.17
1/26/2022,9:45,8.7,4.5
11/29/2021,1:45,9.2,3.83
11/29/2021,3:45,9.2,4.17
11/29/2021,3:45,9.5,4.75
11/29/2021,5:45,9.9,5.58
11/29/2021,7:45,9.9,5.67
11/29/2021,7:45,9.4,6.25
11/29/2021,9:46,,
11/29/2021,11:45,8.7,3
11/29/2021,11:45,8.9,3.42
11/29/2021,13:45,9,4.08
11/29/2021,17:45,8.9,4.5
11/29/2021,19:30,,
11/29/2021,19:30,,
11/29/2021,19:45,8.8,3.67
11/29/2021,21:45,9,4.58
11/29/2021,21:45,9.2,3.67
11/29/2021,21:45,8.8,4.67
11/29/2021,23:25,,
11/29/2021,23:25,,
11/30/2021,1:45,8.9,3.5
11/30/2021,1:45,8.9,4.83
11/30/2021,7:45,8.8,3.5
11/30/2021,7:45,8.7,2.08
11/30/2021,8:00,,
11/30/2021,9:45,8.5,4.08
11/30/2021,9:45,8.6,3.25
11/30/2021,10:30,,
11/30/2021,10:30,,
11/30/2021,11:45,10.9,3.83
11/30/2021,11:30,,
11/30/2021,12:30,,
11/30/2021,15:45,9.2,4.25
11/30/2021,15:45,8.8,4.17
11/30/2021,15:45,8.8,4.58
11/30/2021,19:45,8.9,5.58
11/30/2021,19:45,8.9,5.92
11/30/2021,19:45,9,5.75
11/30/2021,21:45,9.2,4.67
11/30/2021,21:45,8.8,5.83
11/30/2021,21:45,9,5
11/30/2021,23:45,8.8,5.08
12/1/2021,3:45,9.1,4.08
12/1/2021,5:45,9,4.67
8/1/2021,9:45,8.9,3.5
8/1/2021,9:50,,
8/1/2021,11:45,8.9,2.92
8/1/2021,11:45,8.9,2.92
8/1/2021,13:45,9.2,3.17
8/1/2021,15:45,9,3.83
8/1/2021,15:45,9,4.5
8/1/2021,15:45,8.9,3.75
8/1/2021,19:45,8.9,3.83
8/1/2021,21:45,8.9,3.5
8/1/2021,23:45,8.8,3.58
8/1/2021,23:45,8.9,3.67
8/2/2021,1:45,9.4,4.17
8/2/2021,5:45,8.4,2.92
8/2/2021,5:45,9.1,3.08
8/2/2021,9:45,9.6,3.75
8/2/2021,9:45,9.4,5.5
8/2/2021,9:45,9.2,4.25
8/2/2021,11:45,8.8,2.92
8/2/2021,11:45,8.4,3.58
8/2/2021,11:45,8.3,3.17
8/2/2021,13:45,8.9,3.92
8/2/2021,13:45,8.5,3.83
8/2/2021,13:45,8.9,4.17
8/2/2021,17:45,8.4,3.42
8/2/2021,17:45,8.8,4
8/2/2021,17:45,8.6,3.5
8/2/2021,19:45,9,2.92
8/2/2021,19:45,8.8,3.42
8/2/2021,19:45,8.9,3.67
8/2/2021,21:45,8.6,3.42
8/2/2021,21:45,8.7,3.42
8/2/2021,23:45,8.9,3
8/3/2021,1:45,8.7,4.42
8/3/2021,5:45,9,5
8/3/2021,7:45,9.2,3.92
8/3/2021,7:45,9,3.75
8/3/2021,13:45,7.9,2.42
8/3/2021,17:45,8.6,2.67
8/3/2021,17:45,8.6,3
8/3/2021,17:45,8.6,2.92
8/3/2021,19:45,8.3,3.58
1/26/2022,9:45,8.9,4.42
1/26/2022,13:45,9,4.17
1/26/2022,13:45,8.7,4
1/26/2022,13:45,8.8,4.25
1/26/2022,17:45,8.6,3.75
1/26/2022,19:45,9,3.5
1/26/2022,21:45,8.9,2.83
1/26/2022,21:45,8.9,3.67
1/26/2022,21:45,9.2,3.5
1/26/2022,23:45,8.8,2.92
1/26/2022,23:45,8.7,2.67
1/26/2022,23:45,8.9,3.08
1/27/2022,1:45,8.8,4.83
1/27/2022,3:45,8.9,3.33
1/27/2022,5:45,9.1,5.25
1/27/2022,5:45,9.2,5.42
1/27/2022,9:45,8.3,4.33
1/27/2022,9:45,8.6,4.58
1/27/2022,9:45,,
1/27/2022,13:45,8.7,4.17
1/27/2022,13:45,8.9,3.92
1/27/2022,21:45,8.9,2.75
1/27/2022,21:45,9,3.67
1/27/2022,21:45,8.9,3
1/27/2022,23:45,8.7,2.5
1/27/2022,23:45,8.8,3.17
1/28/2022,1:45,8.7,4.92
1/28/2022,1:45,8.6,4.67
1/28/2022,1:45,8.7,5.08
1/28/2022,3:45,8.5,2.83
1/28/2022,5:45,9.3,4.5
1/28/2022,9:45,8.7,2.58
1/28/2022,17:45,8.2,4.25
1/28/2022,17:45,8.7,4.33
1/28/2022,17:45,8.7,4.08
1/29/2022,1:45,8.5,3.67
1/29/2022,1:45,8.7,3.75
1/29/2022,3:45,8.6,3.92
1/29/2022,3:45,9.1,3.75
8/3/2021,19:45,8.2,2.92
8/3/2021,21:45,7.7,1.25
8/3/2021,21:45,8.3,1.83
8/4/2021,1:45,8.4,2.67
8/4/2021,1:45,8.4,3.42
8/4/2021,3:45,8.9,3.83
8/4/2021,5:45,8.7,3.92
8/4/2021,7:45,9,4
8/4/2021,9:45,8.7,3
8/4/2021,9:45,8.6,3.5
8/4/2021,9:45,8.8,3.58
8/4/2021,11:45,8.5,3.42
8/4/2021,11:45,8.6,3.42
8/4/2021,13:45,8.7,3.5
8/4/2021,15:45,9.1,3.17
8/4/2021,19:45,8.9,3.25
8/4/2021,21:45,8.2,2.5
8/4/2021,21:45,8.5,3.17
8/4/2021,21:45,8.5,3.5
8/4/2021,23:45,9.3,3.58
8/5/2021,1:45,8.7,3.42
8/5/2021,3:45,8.1,4.33
8/5/2021,3:45,8.5,3.08
8/5/2021,3:45,8.1,3.75
8/5/2021,5:45,8.4,3.58
8/5/2021,5:45,8.7,3.08
8/5/2021,7:45,8.8,4
8/5/2021,7:45,8.9,5.17
8/5/2021,9:45,9,2.5
8/5/2021,9:45,9,3.33
8/5/2021,11:45,8.7,3.5
8/5/2021,11:45,8.9,3.67
8/5/2021,13:45,9,3.33
8/5/2021,15:45,8.9,2.92
8/5/2021,17:45,8.3,3.75
8/5/2021,17:45,8.7,3.75
8/5/2021,17:45,8.4,2.92
8/5/2021,19:45,9,3.33
8/5/2021,19:45,8.9,2.58
8/5/2021,21:45,8.6,3.75
8/5/2021,23:45,9,2.92
8/5/2021,23:45,8.8,3.25
1/29/2022,3:45,8.9,3.58
1/29/2022,13:45,8.3,2.08
1/29/2022,17:45,8.6,2.75
1/29/2022,19:45,8.7,4.08
1/29/2022,19:45,8.9,4.83
1/29/2022,19:45,8.8,4.25
1/29/2022,21:45,8.9,3.75
1/29/2022,23:45,8.5,3.42
1/30/2022,1:45,8.5,3.42
1/30/2022,1:45,8.5,3.33
1/30/2022,3:45,8.6,4.08
1/30/2022,5:45,8.6,4.5
1/30/2022,7:45,,
1/30/2022,9:45,8.5,3.33
1/30/2022,13:45,8.7,3.92
1/30/2022,13:45,8.7,4.33
1/30/2022,13:45,8.8,4.08
1/30/2022,17:45,8.8,3.42
1/30/2022,17:45,8.7,3.42
1/30/2022,19:45,8.7,3.33
1/30/2022,19:45,8.8,3.42
1/30/2022,21:45,8.6,2.25
1/30/2022,21:45,8.5,2.5
1/30/2022,23:45,8.7,3.75
1/30/2022,23:45,8.5,4
1/30/2022,23:45,8.3,4
1/31/2022,3:45,8.6,4
1/31/2022,3:45,8.7,4
1/31/2022,5:45,9.2,4.25
1/31/2022,5:45,8.8,4.17
1/31/2022,5:45,8.7,4.17
1/31/2022,9:45,8.7,5
1/31/2022,9:45,8.9,4.17
1/31/2022,9:45,8.8,4.5
1/31/2022,13:45,8.5,1.92
1/31/2022,13:45,8.2,1.83
1/31/2022,21:45,8.6,3.92
1/31/2022,23:45,8.6,3.92
2/1/2022,1:45,8.8,4.75
2/1/2022,1:45,8.8,4.33
2/1/2022,1:45,8.6,4.17
8/5/2021,23:45,8.8,3.58
8/6/2021,5:45,8.6,4.08
8/6/2021,5:45,8.7,4.5
8/6/2021,5:45,9,3.83
8/6/2021,9:45,8.6,3.33
8/6/2021,9:45,8.9,3.17
8/6/2021,9:45,8.8,2.83
8/6/2021,11:45,8.8,4.33
8/6/2021,15:45,9.1,3.75
8/6/2021,17:45,8.9,3.42
8/6/2021,17:45,9.2,5.17
8/6/2021,21:45,8.8,2.67
8/6/2021,23:45,9.2,3.33
8/6/2021,23:45,9.3,3.25
8/7/2021,1:45,8.8,4.25
8/7/2021,1:45,9.1,5.08
8/7/2021,3:45,8.4,1.92
8/7/2021,3:45,8.5,2.25
8/7/2021,5:45,9.1,3.92
8/7/2021,5:45,9.2,4.42
8/7/2021,11:45,8.8,4.17
8/7/2021,11:45,8.4,4.42
8/7/2021,13:45,8.4,3
8/7/2021,15:45,8.1,2.67
8/7/2021,15:45,8.1,2.92
8/7/2021,17:45,8.7,3.42
8/8/2021,1:45,8.5,3.75
8/8/2021,5:45,8.9,4.83
8/8/2021,5:45,8.9,5.17
8/8/2021,7:45,9.1,3
8/8/2021,7:45,8.8,3.5
8/8/2021,9:45,8.4,2.83
8/8/2021,9:45,8.1,3.58
8/8/2021,13:45,8.9,3.33
8/8/2021,15:45,9.2,3
8/8/2021,17:45,9.2,4.17
8/8/2021,17:45,9.5,4.08
8/8/2021,21:45,8.3,3.67
8/8/2021,23:45,9.4,3.83
8/9/2021,3:45,8.4,3.67
8/9/2021,3:45,8.3,4.75
2/1/2022,3:45,8.7,4.17
2/1/2022,5:45,8.9,3
2/1/2022,15:45,8.7,4.42
2/1/2022,15:45,8.8,4.75
2/1/2022,19:45,8.7,4.67
2/1/2022,19:45,8.8,4.17
2/1/2022,19:45,8.9,4.5
2/2/2022,1:45,8.5,3.92
2/2/2022,3:45,8.8,3.5
2/2/2022,3:45,8.7,3.58
2/2/2022,9:45,8.5,3.75
2/2/2022,9:45,8.6,3.75
2/2/2022,9:45,8.8,3.58
2/2/2022,9:45,,
2/2/2022,13:45,8.1,3.83
2/2/2022,15:45,8.7,3.08
2/2/2022,15:45,8.7,3
2/2/2022,15:45,8.7,3.58
2/2/2022,19:45,8.6,3.58
2/2/2022,19:45,8.4,3.83
2/2/2022,19:45,8.2,3.67
2/2/2022,21:45,,
2/2/2022,23:45,8.7,4.92
2/3/2022,1:45,8.9,4.58
2/3/2022,3:45,8.8,3.33
2/3/2022,3:45,8.8,3.33
2/3/2022,9:45,8.7,4.17
2/3/2022,9:45,8.7,3.33
2/3/2022,13:45,9,4.58
2/3/2022,13:45,8.7,4.25
2/3/2022,17:45,8.7,3.42
2/3/2022,21:45,8.8,3.92
2/3/2022,23:45,9.4,4.92
2/3/2022,23:45,9,5.08
2/4/2022,1:45,9.1,3.83
2/4/2022,1:45,9,4.08
2/4/2022,1:45,8.6,3.58
2/4/2022,5:45,8.5,3
2/4/2022,9:45,8.5,2.42
2/4/2022,9:45,,
2/4/2022,13:45,9.1,4.08
8/9/2021,5:45,8.8,3.42
8/9/2021,7:45,8.7,3.08
8/9/2021,7:45,8.9,3.25
8/9/2021,9:45,9,4.17
8/9/2021,9:45,8.8,4.42
8/9/2021,9:35,,
8/9/2021,9:35,,
8/9/2021,11:45,9.2,3.5
8/9/2021,11:45,8.8,3.33
8/9/2021,11:45,9,3.5
8/9/2021,13:45,8.8,3.08
8/9/2021,15:45,8.6,3.42
8/9/2021,15:45,8.6,3.5
8/9/2021,15:45,8.8,3.33
8/9/2021,17:45,9.4,3.83
8/9/2021,17:45,9.3,5.25
8/9/2021,19:45,8.8,4.33
8/9/2021,19:45,8.8,4.33
8/9/2021,21:45,8.8,3.92
8/9/2021,21:45,8.9,3.17
8/9/2021,23:45,9,3.5
8/9/2021,23:45,8.7,4
8/9/2021,23:45,8.6,3.67
8/10/2021,1:45,8.8,3.75
8/10/2021,1:45,8.8,3.92
8/10/2021,3:45,8.8,3.92
8/10/2021,5:45,9.1,4
8/10/2021,7:45,9,4.25
8/10/2021,7:45,9.2,5.17
8/10/2021,7:45,9.1,4.67
8/10/2021,9:45,8.5,3.75
8/10/2021,9:45,9.1,3.42
8/10/2021,9:45,,
8/10/2021,11:45,8.1,2.83
8/10/2021,13:45,8.6,3.83
8/10/2021,13:45,9,4.08
8/10/2021,15:45,8.9,3.25
8/10/2021,15:45,9.3,4.5
8/10/2021,15:45,9.1,4.67
8/10/2021,19:45,9,3.08
8/10/2021,19:45,8.9,2.75
8/10/2021,19:45,8.7,3.42
12/1/2021,5:45,9.2,5.17
12/1/2021,5:45,9.1,3.5
12/1/2021,7:45,9.2,4
12/1/2021,9:45,9,5.42
12/1/2021,17:45,8.8,4.75
12/1/2021,17:45,8.9,4.42
12/1/2021,19:45,8.6,2.33
12/1/2021,19:45,9.7,2.58
12/1/2021,21:45,9.3,4.67
12/1/2021,23:45,8.9,2.58
12/1/2021,23:45,8.5,2.58
12/1/2021,23:45,8.5,2.5
12/2/2021,5:45,8.8,4.75
12/2/2021,9:45,9.3,5.75
12/2/2021,9:50,,
12/2/2021,11:45,9.3,5.33
12/2/2021,11:45,,
12/2/2021,17:45,8.9,6.25
12/2/2021,17:45,8.7,6.5
12/2/2021,17:45,8.8,5.67
12/2/2021,19:45,10.1,8.33
12/2/2021,19:45,10.9,11.17
12/2/2021,19:45,12,11.42
12/2/2021,21:45,9.8,6.67
12/3/2021,1:45,10.4,8.17
12/3/2021,1:45,10.2,8.42
12/3/2021,3:45,9.8,8.58
12/3/2021,3:45,9.6,7.25
12/3/2021,5:45,9.9,4.75
12/3/2021,7:45,9.7,5.83
12/3/2021,9:45,9.3,3.5
12/3/2021,9:45,9.1,3.33
12/3/2021,9:45,9,4.17
12/3/2021,11:45,9.2,4.25
12/3/2021,17:45,9.2,4.75
12/3/2021,19:45,9.4,5.42
12/3/2021,21:45,9,3.92
12/3/2021,21:45,8.8,4
12/4/2021,1:45,8.8,2.42
2/4/2022,19:45,8.9,3.58
2/4/2022,23:45,9.1,4.5
2/5/2022,1:45,9.3,3.5
2/5/2022,1:45,8.1,3.58
2/5/2022,3:45,9,3.17
2/5/2022,3:45,9.1,4.17
2/5/2022,3:45,9,3.67
2/5/2022,7:45,8.8,3.33
2/5/2022,7:45,8.9,3.5
2/5/2022,13:45,8.8,4.33
2/5/2022,13:45,8.9,4.17
2/5/2022,21:45,8.6,3.67
2/5/2022,23:45,9.2,2.08
2/6/2022,1:45,8.6,3.17
2/6/2022,1:45,8.7,3.17
2/6/2022,1:45,8.4,3.5
2/6/2022,1:45,8.8,3.17
2/6/2022,3:45,9.1,5.17
2/6/2022,5:45,9.1,5.17
2/6/2022,17:45,9.4,5.5
2/6/2022,17:45,9.6,4.42
2/6/2022,19:45,9.4,6.25
2/6/2022,21:45,9.4,4.25
2/6/2022,21:45,9.3,4.17
2/6/2022,21:45,9.1,4
2/6/2022,23:45,9,3.75
2/6/2022,23:45,9,4.17
2/6/2022,23:45,9.2,3.75
2/7/2022,1:45,8.9,3.92
2/7/2022,3:45,9.1,5.33
2/7/2022,5:45,9.2,4.67
2/7/2022,5:45,9.2,4.75
2/7/2022,7:45,9.1,4.33
2/7/2022,7:45,9.2,4.67
2/7/2022,7:45,9.1,4.17
2/7/2022,11:45,8.8,3.42
2/7/2022,11:45,9,3.42
2/7/2022,15:45,8.8,3.67
2/7/2022,15:45,9,3.58
2/7/2022,17:45,9.1,4.92
2/7/2022,17:45,8.9,4
2/7/2022,17:45,9,4.33
2/7/2022,19:45,8.8,3.42
2/7/2022,19:45,8.8,4.17
2/7/2022,19:45,9.3,3.83
2/7/2022,21:45,,
2/8/2022,1:45,9.3,4.25
2/8/2022,3:45,9.2,3.5
2/8/2022,3:45,9.1,3.08
2/8/2022,9:45,8.5,4.17
2/8/2022,9:45,8.7,3.25
2/8/2022,9:45,8.6,3.25
2/8/2022,9:45,,
2/8/2022,13:45,8.8,1.92
2/8/2022,13:45,8.9,2.25
2/8/2022,17:45,8.8,3.58
2/8/2022,17:45,8.4,3.17
2/8/2022,19:45,8.9,4.58
2/8/2022,21:45,8.8,4.08
2/8/2022,21:45,8.9,3.67
2/8/2022,23:45,9.2,4.08
2/8/2022,23:45,8.7,3.92
2/8/2022,23:45,8.9,3.42
2/9/2022,1:45,8.8,3
2/9/2022,3:45,9.4,4.42
2/9/2022,5:45,9.2,3.42
2/9/2022,5:45,8.9,3.5
2/9/2022,5:45,8.9,3.75
2/9/2022,7:45,8.8,4
2/9/2022,7:45,8.9,4.25
2/9/2022,7:45,8.8,4.17
2/9/2022,11:45,8.9,3.17
2/9/2022,11:45,9.1,3.42
2/9/2022,11:45,8.8,3
2/9/2022,13:45,8.8,4.25
2/9/2022,15:45,9,4.92
2/9/2022,15:45,9,5.17
2/9/2022,15:45,8.9,5
2/9/2022,17:45,9.1,3
2/9/2022,19:45,9,3.83
2/9/2022,21:45,9,2.83
2/9/2022,23:45,8.8,4.42
2/10/2022,1:45,8.9,4.25
2/10/2022,3:45,8.9,4.75
8/11/2021,1:45,9.1,3.92
8/11/2021,3:45,8.9,3.67
8/11/2021,5:45,8.9,4.42
8/11/2021,7:45,8.5,4.17
8/11/2021,7:45,8.6,3.67
8/11/2021,7:45,8.8,4.42
8/11/2021,13:45,8.9,3.83
8/11/2021,13:45,8.8,4.33
8/11/2021,15:45,8.5,4.75
8/11/2021,15:45,8.8,4.58
8/11/2021,15:45,9.1,4.83
8/11/2021,21:45,8.8,3.67
8/11/2021,21:45,8.9,3.58
8/11/2021,21:45,9,3.67
8/11/2021,23:45,8.8,3.42
8/11/2021,23:45,8.9,3.75
8/11/2021,23:45,9,4.42
8/12/2021,3:45,8.9,3
8/12/2021,5:45,8.9,3.42
8/12/2021,5:45,8.9,3.75
8/12/2021,5:45,9,3.92
8/12/2021,7:45,8.6,4.33
8/12/2021,7:45,8.8,4
8/12/2021,9:45,8.8,4.33
8/12/2021,9:45,8.6,3.25
8/12/2021,13:45,8.5,3.08
8/12/2021,15:45,9.2,3.75
8/12/2021,17:45,8.8,3.42
8/12/2021,17:45,8.6,3.42
8/12/2021,19:45,8.9,4.08
8/12/2021,21:45,8.4,2.67
8/12/2021,21:45,8.3,3.33
8/12/2021,21:45,8.3,3.67
8/13/2021,1:45,9.1,3.58
8/13/2021,1:45,8.9,2.58
8/13/2021,3:45,8.7,3.33
8/13/2021,3:45,8.7,3.58
8/13/2021,7:45,9,3.25
8/13/2021,9:45,8.7,3.08
8/13/2021,13:45,8.5,3.25
8/13/2021,13:45,8.3,3.75
12/4/2021,1:45,8.8,3.33
12/4/2021,3:45,8.9,3.83
12/4/2021,5:45,9.3,6.08
12/4/2021,7:45,9.6,6.75
12/4/2021,9:45,9.1,3.25
12/4/2021,9:45,8.8,3.5
12/4/2021,11:45,8.7,3.33
12/4/2021,11:45,8.7,2.75
12/4/2021,13:45,9,3.33
12/4/2021,13:45,8.6,3.08
12/4/2021,13:45,8.8,3.25
12/4/2021,13:45,8.6,3.75
12/4/2021,17:45,9.1,5.58
12/4/2021,19:45,9.1,4.75
12/4/2021,19:45,9.3,5.17
12/4/2021,21:45,9.2,3.75
12/4/2021,23:45,8.8,5.08
12/4/2021,23:45,9.1,5.25
12/5/2021,1:45,9.1,3.25
12/5/2021,1:45,8.8,4.5
12/5/2021,1:45,8.5,4.08
12/5/2021,5:45,9,4.08
12/5/2021,7:45,9.7,5.25
12/5/2021,11:45,9,5
12/5/2021,11:45,9.2,4.67
12/5/2021,11:45,9.2,5.33
12/5/2021,17:45,9.8,3.08
